"datetime";"id";"value";"index"
"2019-07-08 17:07:06";"Volume Flow RateRMS";37.0245;10239
"2019-07-08 17:07:06";"Pressure";-0.601143;10240
"2019-07-08 17:07:06";"Thermocouple";23.4712;10241
"2019-07-08 17:07:07";"Current";0.000958975;10242
"2019-07-08 17:07:07";"Temperature";31.9474;10243
"2019-07-08 17:07:07";"Voltage";250.804;10244
"2019-07-08 17:07:07";"Accelerometer1RMS";0.0415877;10245
"2019-07-08 17:07:07";"Accelerometer2RMS";0.0738841;10246
"2019-07-08 17:07:07";"Volume Flow RateRMS";38.0;10247
"2019-07-08 17:07:07";"Pressure";0.382638;10248
"2019-07-08 17:07:07";"Thermocouple";23.4698;10249
"2019-07-08 17:07:08";"Current";0.000885015;10250
"2019-07-08 17:07:08";"Temperature";32.0562;10251
"2019-07-08 17:07:08";"Voltage";229.68;10252
"2019-07-08 17:07:08";"Accelerometer1RMS";0.0416967;10253
"2019-07-08 17:07:08";"Accelerometer2RMS";0.0746315;10254
"2019-07-08 17:07:08";"Volume Flow RateRMS";37.0245;10255
"2019-07-08 17:07:08";"Pressure";0.054711;10256
"2019-07-08 17:07:08";"Thermocouple";23.4695;10257
"2019-07-08 17:07:09";"Current";0.000841812;10258
"2019-07-08 17:07:09";"Temperature";31.8521;10259
"2019-07-08 17:07:09";"Voltage";218.054;10260
"2019-07-08 17:07:09";"Accelerometer1RMS";0.0397153;10261
"2019-07-08 17:07:09";"Accelerometer2RMS";0.0725615;10262
"2019-07-08 17:07:09";"Volume Flow RateRMS";38.0;10263
"2019-07-08 17:07:09";"Pressure";-0.273216;10264
"2019-07-08 17:07:09";"Thermocouple";23.4756;10265
"2019-07-08 17:07:10";"Current";0.000814266;10266
"2019-07-08 17:07:10";"Temperature";31.8819;10267
"2019-07-08 17:07:10";"Voltage";226.988;10268
"2019-07-08 17:07:10";"Accelerometer1RMS";0.0418397;10269
"2019-07-08 17:07:10";"Accelerometer2RMS";0.0764311;10270
"2019-07-08 17:07:10";"Volume Flow RateRMS";38.0;10271
"2019-07-08 17:07:10";"Pressure";0.054711;10272
"2019-07-08 17:07:10";"Thermocouple";23.48;10273
"2019-07-08 17:07:12";"Current";0.000825524;10274
"2019-07-08 17:07:12";"Temperature";31.9503;10275
"2019-07-08 17:07:12";"Voltage";253.441;10276
"2019-07-08 17:07:12";"Accelerometer1RMS";0.040654;10277
"2019-07-08 17:07:12";"Accelerometer2RMS";0.07426;10278
"2019-07-08 17:07:12";"Volume Flow RateRMS";37.9761;10279
"2019-07-08 17:07:12";"Pressure";0.054711;10280
"2019-07-08 17:07:12";"Thermocouple";23.4723;10281
"2019-07-08 17:07:13";"Current";0.000634983;10282
"2019-07-08 17:07:13";"Temperature";31.958;10283
"2019-07-08 17:07:13";"Voltage";237.817;10284
"2019-07-08 17:07:13";"Accelerometer1RMS";0.0411102;10285
"2019-07-08 17:07:13";"Accelerometer2RMS";0.0776134;10286
"2019-07-08 17:07:13";"Volume Flow RateRMS";37.0245;10287
"2019-07-08 17:07:13";"Pressure";-0.273216;10288
"2019-07-08 17:07:13";"Thermocouple";23.4736;10289
"2019-07-08 17:07:14";"Current";0.000517446;10290
"2019-07-08 17:07:14";"Temperature";31.9239;10291
"2019-07-08 17:07:14";"Voltage";232.807;10292
"2019-07-08 17:07:14";"Accelerometer1RMS";0.0415562;10293
"2019-07-08 17:07:14";"Accelerometer2RMS";0.0735921;10294
"2019-07-08 17:07:14";"Volume Flow RateRMS";38.0;10295
"2019-07-08 17:07:14";"Pressure";0.054711;10296
"2019-07-08 17:07:14";"Thermocouple";23.4649;10297
"2019-07-08 17:07:15";"Current";0.00090566;10298
"2019-07-08 17:07:15";"Temperature";31.9415;10299
"2019-07-08 17:07:15";"Voltage";231.566;10300
"2019-07-08 17:07:15";"Accelerometer1RMS";0.0406865;10301
"2019-07-08 17:07:15";"Accelerometer2RMS";0.0780539;10302
"2019-07-08 17:07:15";"Volume Flow RateRMS";38.0;10303
"2019-07-08 17:07:15";"Pressure";0.054711;10304
"2019-07-08 17:07:15";"Thermocouple";23.4736;10305
"2019-07-08 17:07:16";"Current";0.000857783;10306
"2019-07-08 17:07:16";"Temperature";32.2186;10307
"2019-07-08 17:07:16";"Voltage";240.327;10308
"2019-07-08 17:07:16";"Accelerometer1RMS";0.0424876;10309
"2019-07-08 17:07:16";"Accelerometer2RMS";0.0747252;10310
"2019-07-08 17:07:16";"Volume Flow RateRMS";38.0;10311
"2019-07-08 17:07:16";"Pressure";-0.273216;10312
"2019-07-08 17:07:16";"Thermocouple";23.4741;10313
"2019-07-08 17:07:17";"Current";0.000762171;10314
"2019-07-08 17:07:17";"Temperature";32.2948;10315
"2019-07-08 17:07:17";"Voltage";228.816;10316
"2019-07-08 17:07:17";"Accelerometer1RMS";0.0403076;10317
"2019-07-08 17:07:17";"Accelerometer2RMS";0.0784629;10318
"2019-07-08 17:07:17";"Volume Flow RateRMS";38.0;10319
"2019-07-08 17:07:17";"Pressure";0.054711;10320
"2019-07-08 17:07:17";"Thermocouple";23.4715;10321
"2019-07-08 17:07:18";"Current";0.000765187;10322
"2019-07-08 17:07:18";"Temperature";32.2538;10323
"2019-07-08 17:07:18";"Voltage";228.701;10324
"2019-07-08 17:07:18";"Accelerometer1RMS";0.0425858;10325
"2019-07-08 17:07:18";"Accelerometer2RMS";0.0765793;10326
"2019-07-08 17:07:18";"Volume Flow RateRMS";38.0;10327
"2019-07-08 17:07:18";"Pressure";-0.273216;10328
"2019-07-08 17:07:18";"Thermocouple";23.4762;10329
"2019-07-08 17:07:19";"Current";0.000771705;10330
"2019-07-08 17:07:19";"Temperature";32.1239;10331
"2019-07-08 17:07:19";"Voltage";231.816;10332
"2019-07-08 17:07:19";"Accelerometer1RMS";0.0406688;10333
"2019-07-08 17:07:19";"Accelerometer2RMS";0.0761229;10334
"2019-07-08 17:07:19";"Volume Flow RateRMS";37.9761;10335
"2019-07-08 17:07:19";"Pressure";-0.601143;10336
"2019-07-08 17:07:19";"Thermocouple";23.4675;10337
"2019-07-08 17:07:20";"Current";0.00090687;10338
"2019-07-08 17:07:20";"Temperature";32.4135;10339
"2019-07-08 17:07:20";"Voltage";255.225;10340
"2019-07-08 17:07:20";"Accelerometer1RMS";0.0425011;10341
"2019-07-08 17:07:20";"Accelerometer2RMS";0.0776217;10342
"2019-07-08 17:07:20";"Volume Flow RateRMS";37.0245;10343
"2019-07-08 17:07:20";"Pressure";0.054711;10344
"2019-07-08 17:07:20";"Thermocouple";23.4742;10345
"2019-07-08 17:07:21";"Current";0.000898467;10346
"2019-07-08 17:07:21";"Temperature";32.2577;10347
"2019-07-08 17:07:21";"Voltage";232.357;10348
"2019-07-08 17:07:21";"Accelerometer1RMS";0.0410867;10349
"2019-07-08 17:07:21";"Accelerometer2RMS";0.075989;10350
"2019-07-08 17:07:21";"Volume Flow RateRMS";38.0;10351
"2019-07-08 17:07:21";"Pressure";0.054711;10352
"2019-07-08 17:07:21";"Thermocouple";23.4742;10353
"2019-07-08 17:07:22";"Current";0.000771623;10354
"2019-07-08 17:07:22";"Temperature";32.3176;10355
"2019-07-08 17:07:22";"Voltage";229.437;10356
"2019-07-08 17:07:22";"Accelerometer1RMS";0.0415892;10357
"2019-07-08 17:07:22";"Accelerometer2RMS";0.0774082;10358
"2019-07-08 17:07:22";"Volume Flow RateRMS";38.0;10359
"2019-07-08 17:07:22";"Pressure";0.054711;10360
"2019-07-08 17:07:22";"Thermocouple";23.4771;10361
"2019-07-08 17:07:23";"Current";0.000778359;10362
"2019-07-08 17:07:23";"Temperature";32.0802;10363
"2019-07-08 17:07:23";"Voltage";229.926;10364
"2019-07-08 17:07:23";"Accelerometer1RMS";0.0417974;10365
"2019-07-08 17:07:23";"Accelerometer2RMS";0.074583;10366
"2019-07-08 17:07:23";"Volume Flow RateRMS";38.0;10367
"2019-07-08 17:07:23";"Pressure";0.054711;10368
"2019-07-08 17:07:23";"Thermocouple";23.4803;10369
"2019-07-08 17:07:24";"Current";0.000749933;10370
"2019-07-08 17:07:24";"Temperature";32.446;10371
"2019-07-08 17:07:24";"Voltage";229.907;10372
"2019-07-08 17:07:24";"Accelerometer1RMS";0.0409346;10373
"2019-07-08 17:07:24";"Accelerometer2RMS";0.0793852;10374
"2019-07-08 17:07:24";"Volume Flow RateRMS";38.0;10375
"2019-07-08 17:07:24";"Pressure";0.382638;10376
"2019-07-08 17:07:24";"Thermocouple";23.4772;10377
"2019-07-08 17:07:25";"Current";0.000777116;10378
"2019-07-08 17:07:25";"Temperature";32.0301;10379
"2019-07-08 17:07:25";"Voltage";229.204;10380
"2019-07-08 17:07:25";"Accelerometer1RMS";0.0426044;10381
"2019-07-08 17:07:25";"Accelerometer2RMS";0.0752703;10382
"2019-07-08 17:07:25";"Volume Flow RateRMS";37.9761;10383
"2019-07-08 17:07:25";"Pressure";0.054711;10384
"2019-07-08 17:07:25";"Thermocouple";23.4763;10385
"2019-07-08 17:07:26";"Current";0.000859773;10386
"2019-07-08 17:07:26";"Temperature";32.4995;10387
"2019-07-08 17:07:26";"Voltage";237.541;10388
"2019-07-08 17:07:26";"Accelerometer1RMS";0.0408333;10389
"2019-07-08 17:07:26";"Accelerometer2RMS";0.0783687;10390
"2019-07-08 17:07:26";"Volume Flow RateRMS";37.0245;10391
"2019-07-08 17:07:26";"Pressure";0.382638;10392
"2019-07-08 17:07:26";"Thermocouple";23.4893;10393
"2019-07-08 17:07:27";"Current";0.000817236;10394
"2019-07-08 17:07:27";"Temperature";32.2933;10395
"2019-07-08 17:07:27";"Voltage";239.068;10396
"2019-07-08 17:07:27";"Accelerometer1RMS";0.0429724;10397
"2019-07-08 17:07:27";"Accelerometer2RMS";0.0764227;10398
"2019-07-08 17:07:27";"Volume Flow RateRMS";38.0;10399
"2019-07-08 17:07:27";"Pressure";-0.273216;10400
"2019-07-08 17:07:27";"Thermocouple";23.4768;10401
"2019-07-08 17:07:28";"Current";0.000838475;10402
"2019-07-08 17:07:28";"Temperature";32.1183;10403
"2019-07-08 17:07:28";"Voltage";206.398;10404
"2019-07-08 17:07:28";"Accelerometer1RMS";0.0412547;10405
"2019-07-08 17:07:28";"Accelerometer2RMS";0.0782467;10406
"2019-07-08 17:07:28";"Volume Flow RateRMS";38.0;10407
"2019-07-08 17:07:28";"Pressure";0.382638;10408
"2019-07-08 17:07:28";"Thermocouple";23.4805;10409
"2019-07-08 17:07:29";"Current";0.000815931;10410
"2019-07-08 17:07:29";"Temperature";32.061;10411
"2019-07-08 17:07:29";"Voltage";234.837;10412
"2019-07-08 17:07:29";"Accelerometer1RMS";0.0415507;10413
"2019-07-08 17:07:29";"Accelerometer2RMS";0.0772247;10414
"2019-07-08 17:07:29";"Volume Flow RateRMS";38.0;10415
"2019-07-08 17:07:29";"Pressure";0.054711;10416
"2019-07-08 17:07:29";"Thermocouple";23.4781;10417
"2019-07-08 17:07:30";"Current";0.000851193;10418
"2019-07-08 17:07:30";"Temperature";32.1529;10419
"2019-07-08 17:07:30";"Voltage";229.309;10420
"2019-07-08 17:07:30";"Accelerometer1RMS";0.0421988;10421
"2019-07-08 17:07:30";"Accelerometer2RMS";0.0778876;10422
"2019-07-08 17:07:30";"Volume Flow RateRMS";38.0;10423
"2019-07-08 17:07:30";"Pressure";-0.273216;10424
"2019-07-08 17:07:30";"Thermocouple";23.4851;10425
"2019-07-08 17:07:31";"Current";0.00076809;10426
"2019-07-08 17:07:31";"Temperature";32.1065;10427
"2019-07-08 17:07:31";"Voltage";234.736;10428
"2019-07-08 17:07:31";"Accelerometer1RMS";0.0423451;10429
"2019-07-08 17:07:31";"Accelerometer2RMS";0.0753257;10430
"2019-07-08 17:07:31";"Volume Flow RateRMS";38.0;10431
"2019-07-08 17:07:31";"Pressure";0.710565;10432
"2019-07-08 17:07:31";"Thermocouple";23.4808;10433
"2019-07-08 17:07:33";"Current";0.000805133;10434
"2019-07-08 17:07:33";"Temperature";32.1847;10435
"2019-07-08 17:07:33";"Voltage";248.876;10436
"2019-07-08 17:07:33";"Accelerometer1RMS";0.0418474;10437
"2019-07-08 17:07:33";"Accelerometer2RMS";0.0803843;10438
"2019-07-08 17:07:33";"Volume Flow RateRMS";37.9761;10439
"2019-07-08 17:07:33";"Pressure";0.054711;10440
"2019-07-08 17:07:33";"Thermocouple";23.4895;10441
"2019-07-08 17:07:34";"Current";0.000856064;10442
"2019-07-08 17:07:34";"Temperature";32.3886;10443
"2019-07-08 17:07:34";"Voltage";246.734;10444
"2019-07-08 17:07:34";"Accelerometer1RMS";0.0433878;10445
"2019-07-08 17:07:34";"Accelerometer2RMS";0.0772305;10446
"2019-07-08 17:07:34";"Volume Flow RateRMS";37.0245;10447
"2019-07-08 17:07:34";"Pressure";0.382638;10448
"2019-07-08 17:07:34";"Thermocouple";23.4809;10449
"2019-07-08 17:07:35";"Current";0.000913579;10450
"2019-07-08 17:07:35";"Temperature";32.4296;10451
"2019-07-08 17:07:35";"Voltage";231.53;10452
"2019-07-08 17:07:35";"Accelerometer1RMS";0.0411657;10453
"2019-07-08 17:07:35";"Accelerometer2RMS";0.0793492;10454
"2019-07-08 17:07:35";"Volume Flow RateRMS";38.0;10455
"2019-07-08 17:07:35";"Pressure";0.054711;10456
"2019-07-08 17:07:35";"Thermocouple";23.4845;10457
"2019-07-08 17:07:36";"Current";0.000898239;10458
"2019-07-08 17:07:36";"Temperature";32.3558;10459
"2019-07-08 17:07:36";"Voltage";233.32;10460
"2019-07-08 17:07:36";"Accelerometer1RMS";0.0432267;10461
"2019-07-08 17:07:36";"Accelerometer2RMS";0.0762549;10462
"2019-07-08 17:07:36";"Volume Flow RateRMS";37.9761;10463
"2019-07-08 17:07:36";"Pressure";0.054711;10464
"2019-07-08 17:07:36";"Thermocouple";23.4883;10465
"2019-07-08 17:07:37";"Current";0.000967194;10466
"2019-07-08 17:07:37";"Temperature";32.4235;10467
"2019-07-08 17:07:37";"Voltage";232.477;10468
"2019-07-08 17:07:37";"Accelerometer1RMS";0.0416313;10469
"2019-07-08 17:07:37";"Accelerometer2RMS";0.0793717;10470
"2019-07-08 17:07:37";"Volume Flow RateRMS";37.0245;10471
"2019-07-08 17:07:37";"Pressure";-0.273216;10472
"2019-07-08 17:07:37";"Thermocouple";23.496;10473
"2019-07-08 17:07:38";"Current";0.000575662;10474
"2019-07-08 17:07:38";"Temperature";32.5253;10475
"2019-07-08 17:07:38";"Voltage";226.392;10476
"2019-07-08 17:07:38";"Accelerometer1RMS";0.0436371;10477
"2019-07-08 17:07:38";"Accelerometer2RMS";0.0787541;10478
"2019-07-08 17:07:38";"Volume Flow RateRMS";38.0;10479
"2019-07-08 17:07:38";"Pressure";0.054711;10480
"2019-07-08 17:07:38";"Thermocouple";23.4978;10481
"2019-07-08 17:07:39";"Current";0.000691289;10482
"2019-07-08 17:07:39";"Temperature";32.6269;10483
"2019-07-08 17:07:39";"Voltage";215.146;10484
"2019-07-08 17:07:39";"Accelerometer1RMS";0.0419028;10485
"2019-07-08 17:07:39";"Accelerometer2RMS";0.078099;10486
"2019-07-08 17:07:39";"Volume Flow RateRMS";38.0;10487
"2019-07-08 17:07:39";"Pressure";0.054711;10488
"2019-07-08 17:07:39";"Thermocouple";23.4988;10489
"2019-07-08 17:07:40";"Current";0.000807236;10490
"2019-07-08 17:07:40";"Temperature";32.5509;10491
"2019-07-08 17:07:40";"Voltage";209.21;10492
"2019-07-08 17:07:40";"Accelerometer1RMS";0.0423972;10493
"2019-07-08 17:07:40";"Accelerometer2RMS";0.0774834;10494
"2019-07-08 17:07:40";"Volume Flow RateRMS";38.0;10495
"2019-07-08 17:07:40";"Pressure";0.382638;10496
"2019-07-08 17:07:40";"Thermocouple";23.4902;10497
"2019-07-08 17:07:41";"Current";0.000782562;10498
"2019-07-08 17:07:41";"Temperature";32.7287;10499
"2019-07-08 17:07:41";"Voltage";232.037;10500
"2019-07-08 17:07:41";"Accelerometer1RMS";0.0423047;10501
"2019-07-08 17:07:41";"Accelerometer2RMS";0.0752867;10502
"2019-07-08 17:07:41";"Volume Flow RateRMS";38.0;10503
"2019-07-08 17:07:41";"Pressure";-0.601143;10504
"2019-07-08 17:07:41";"Thermocouple";23.4857;10505
"2019-07-08 17:07:42";"Current";0.000870428;10506
"2019-07-08 17:07:42";"Temperature";32.3865;10507
"2019-07-08 17:07:42";"Voltage";255.3;10508
"2019-07-08 17:07:42";"Accelerometer1RMS";0.0421071;10509
"2019-07-08 17:07:42";"Accelerometer2RMS";0.0811406;10510
"2019-07-08 17:07:42";"Volume Flow RateRMS";38.0;10511
"2019-07-08 17:07:42";"Pressure";-0.273216;10512
"2019-07-08 17:07:42";"Thermocouple";23.4952;10513
"2019-07-08 17:07:43";"Current";0.000760261;10514
"2019-07-08 17:07:43";"Temperature";32.7035;10515
"2019-07-08 17:07:43";"Voltage";227.092;10516
"2019-07-08 17:07:43";"Accelerometer1RMS";0.0434333;10517
"2019-07-08 17:07:43";"Accelerometer2RMS";0.0771666;10518
"2019-07-08 17:07:43";"Volume Flow RateRMS";38.0;10519
"2019-07-08 17:07:43";"Pressure";-0.273216;10520
"2019-07-08 17:07:43";"Thermocouple";23.4952;10521
"2019-07-08 17:07:44";"Current";0.000830244;10522
"2019-07-08 17:07:44";"Temperature";32.2549;10523
"2019-07-08 17:07:44";"Voltage";228.585;10524
"2019-07-08 17:07:44";"Accelerometer1RMS";0.0412628;10525
"2019-07-08 17:07:44";"Accelerometer2RMS";0.0797727;10526
"2019-07-08 17:07:44";"Volume Flow RateRMS";38.0;10527
"2019-07-08 17:07:44";"Pressure";0.054711;10528
"2019-07-08 17:07:44";"Thermocouple";23.4904;10529
"2019-07-08 17:07:45";"Current";0.000934565;10530
"2019-07-08 17:07:45";"Temperature";32.3694;10531
"2019-07-08 17:07:45";"Voltage";235.251;10532
"2019-07-08 17:07:45";"Accelerometer1RMS";0.0433361;10533
"2019-07-08 17:07:45";"Accelerometer2RMS";0.0762196;10534
"2019-07-08 17:07:45";"Volume Flow RateRMS";37.9761;10535
"2019-07-08 17:07:45";"Pressure";0.054711;10536
"2019-07-08 17:07:45";"Thermocouple";23.494;10537
"2019-07-08 17:07:46";"Current";0.000952583;10538
"2019-07-08 17:07:46";"Temperature";32.3852;10539
"2019-07-08 17:07:46";"Voltage";243.244;10540
"2019-07-08 17:07:46";"Accelerometer1RMS";0.0417217;10541
"2019-07-08 17:07:46";"Accelerometer2RMS";0.0799226;10542
"2019-07-08 17:07:46";"Volume Flow RateRMS";37.0245;10543
"2019-07-08 17:07:46";"Pressure";0.054711;10544
"2019-07-08 17:07:46";"Thermocouple";23.4929;10545
"2019-07-08 17:07:47";"Current";0.000886926;10546
"2019-07-08 17:07:47";"Temperature";32.3625;10547
"2019-07-08 17:07:47";"Voltage";231.661;10548
"2019-07-08 17:07:47";"Accelerometer1RMS";0.0438226;10549
"2019-07-08 17:07:47";"Accelerometer2RMS";0.0788153;10550
"2019-07-08 17:07:47";"Volume Flow RateRMS";38.0;10551
"2019-07-08 17:07:47";"Pressure";-0.601143;10552
"2019-07-08 17:07:47";"Thermocouple";23.4876;10553
"2019-07-08 17:07:48";"Current";0.000730722;10554
"2019-07-08 17:07:48";"Temperature";32.3516;10555
"2019-07-08 17:07:48";"Voltage";253.792;10556
"2019-07-08 17:07:48";"Accelerometer1RMS";0.04206;10557
"2019-07-08 17:07:48";"Accelerometer2RMS";0.0787722;10558
"2019-07-08 17:07:48";"Volume Flow RateRMS";38.0;10559
"2019-07-08 17:07:48";"Pressure";-0.601143;10560
"2019-07-08 17:07:48";"Thermocouple";23.4881;10561
"2019-07-08 17:07:49";"Current";0.000652996;10562
"2019-07-08 17:07:49";"Temperature";32.3668;10563
"2019-07-08 17:07:49";"Voltage";232.347;10564
"2019-07-08 17:07:49";"Accelerometer1RMS";0.0423194;10565
"2019-07-08 17:07:49";"Accelerometer2RMS";0.0758098;10566
"2019-07-08 17:07:49";"Volume Flow RateRMS";38.0;10567
"2019-07-08 17:07:49";"Pressure";0.382638;10568
"2019-07-08 17:07:49";"Thermocouple";23.4896;10569
"2019-07-08 17:07:50";"Current";0.000780623;10570
"2019-07-08 17:07:50";"Temperature";32.1474;10571
"2019-07-08 17:07:50";"Voltage";231.976;10572
"2019-07-08 17:07:50";"Accelerometer1RMS";0.0427321;10573
"2019-07-08 17:07:50";"Accelerometer2RMS";0.081461;10574
"2019-07-08 17:07:50";"Volume Flow RateRMS";38.0;10575
"2019-07-08 17:07:50";"Pressure";0.054711;10576
"2019-07-08 17:07:50";"Thermocouple";23.4896;10577
"2019-07-08 17:07:51";"Current";0.000764261;10578
"2019-07-08 17:07:51";"Temperature";32.3329;10579
"2019-07-08 17:07:51";"Voltage";246.881;10580
"2019-07-08 17:07:51";"Accelerometer1RMS";0.0437163;10581
"2019-07-08 17:07:51";"Accelerometer2RMS";0.0770385;10582
"2019-07-08 17:07:51";"Volume Flow RateRMS";38.0;10583
"2019-07-08 17:07:51";"Pressure";-0.273216;10584
"2019-07-08 17:07:51";"Thermocouple";23.4911;10585
"2019-07-08 17:07:52";"Current";0.000821736;10586
"2019-07-08 17:07:52";"Temperature";32.6915;10587
"2019-07-08 17:07:52";"Voltage";248.872;10588
"2019-07-08 17:07:52";"Accelerometer1RMS";0.0418698;10589
"2019-07-08 17:07:52";"Accelerometer2RMS";0.0804726;10590
"2019-07-08 17:07:52";"Volume Flow RateRMS";37.9761;10591
"2019-07-08 17:07:52";"Pressure";-0.273216;10592
"2019-07-08 17:07:52";"Thermocouple";23.4934;10593
"2019-07-08 17:07:54";"Current";0.000866155;10594
"2019-07-08 17:07:54";"Temperature";32.6073;10595
"2019-07-08 17:07:54";"Voltage";243.281;10596
"2019-07-08 17:07:54";"Accelerometer1RMS";0.0435882;10597
"2019-07-08 17:07:54";"Accelerometer2RMS";0.0769059;10598
"2019-07-08 17:07:54";"Volume Flow RateRMS";37.0496;10599
"2019-07-08 17:07:54";"Pressure";0.054711;10600
"2019-07-08 17:07:54";"Thermocouple";23.4929;10601
"2019-07-08 17:07:55";"Current";0.000747449;10602
"2019-07-08 17:07:55";"Temperature";32.6484;10603
"2019-07-08 17:07:55";"Voltage";232.404;10604
"2019-07-08 17:07:55";"Accelerometer1RMS";0.0420764;10605
"2019-07-08 17:07:55";"Accelerometer2RMS";0.0810462;10606
"2019-07-08 17:07:55";"Volume Flow RateRMS";38.9761;10607
"2019-07-08 17:07:55";"Pressure";0.382638;10608
"2019-07-08 17:07:55";"Thermocouple";23.486;10609
"2019-07-08 17:07:56";"Current";0.000749676;10610
"2019-07-08 17:07:56";"Temperature";32.678;10611
"2019-07-08 17:07:56";"Voltage";235.939;10612
"2019-07-08 17:07:56";"Accelerometer1RMS";0.0441988;10613
"2019-07-08 17:07:56";"Accelerometer2RMS";0.0780307;10614
"2019-07-08 17:07:56";"Volume Flow RateRMS";37.9761;10615
"2019-07-08 17:07:56";"Pressure";-0.273216;10616
"2019-07-08 17:07:56";"Thermocouple";23.4887;10617
"2019-07-08 17:07:57";"Current";0.000882756;10618
"2019-07-08 17:07:57";"Temperature";32.68;10619
"2019-07-08 17:07:57";"Voltage";231.206;10620
"2019-07-08 17:07:57";"Accelerometer1RMS";0.0418896;10621
"2019-07-08 17:07:57";"Accelerometer2RMS";0.0799277;10622
"2019-07-08 17:07:57";"Volume Flow RateRMS";37.0245;10623
"2019-07-08 17:07:57";"Pressure";-0.273216;10624
"2019-07-08 17:07:57";"Thermocouple";23.4902;10625
"2019-07-08 17:07:58";"Current";0.000880773;10626
"2019-07-08 17:07:58";"Temperature";32.9302;10627
"2019-07-08 17:07:58";"Voltage";243.175;10628
"2019-07-08 17:07:58";"Accelerometer1RMS";0.0429542;10629
"2019-07-08 17:07:58";"Accelerometer2RMS";0.078782;10630
"2019-07-08 17:07:58";"Volume Flow RateRMS";38.0;10631
"2019-07-08 17:07:58";"Pressure";0.054711;10632
"2019-07-08 17:07:58";"Thermocouple";23.4918;10633
"2019-07-08 17:07:59";"Current";0.000721768;10634
"2019-07-08 17:07:59";"Temperature";32.9194;10635
"2019-07-08 17:07:59";"Voltage";238.672;10636
"2019-07-08 17:07:59";"Accelerometer1RMS";0.0420534;10637
"2019-07-08 17:07:59";"Accelerometer2RMS";0.0764264;10638
"2019-07-08 17:07:59";"Volume Flow RateRMS";38.0245;10639
"2019-07-08 17:07:59";"Pressure";0.054711;10640
"2019-07-08 17:07:59";"Thermocouple";23.4872;10641
"2019-07-08 17:08:00";"Current";0.000666343;10642
"2019-07-08 17:08:00";"Temperature";32.7293;10643
"2019-07-08 17:08:00";"Voltage";232.66;10644
"2019-07-08 17:08:00";"Accelerometer1RMS";0.0428327;10645
"2019-07-08 17:08:00";"Accelerometer2RMS";0.082042;10646
"2019-07-08 17:08:00";"Volume Flow RateRMS";38.9529;10647
"2019-07-08 17:08:00";"Pressure";-0.273216;10648
"2019-07-08 17:08:00";"Thermocouple";23.4873;10649
"2019-07-08 17:08:01";"Current";0.000691865;10650
"2019-07-08 17:08:01";"Temperature";32.4697;10651
"2019-07-08 17:08:01";"Voltage";232.092;10652
"2019-07-08 17:08:01";"Accelerometer1RMS";0.0434259;10653
"2019-07-08 17:08:01";"Accelerometer2RMS";0.0768461;10654
"2019-07-08 17:08:01";"Volume Flow RateRMS";37.0245;10655
"2019-07-08 17:08:01";"Pressure";0.382638;10656
"2019-07-08 17:08:01";"Thermocouple";23.4881;10657
"2019-07-08 17:08:02";"Current";0.000897332;10658
"2019-07-08 17:08:02";"Temperature";32.5151;10659
"2019-07-08 17:08:02";"Voltage";244.511;10660
"2019-07-08 17:08:02";"Accelerometer1RMS";0.0418808;10661
"2019-07-08 17:08:02";"Accelerometer2RMS";0.0816892;10662
"2019-07-08 17:08:02";"Volume Flow RateRMS";38.0;10663
"2019-07-08 17:08:02";"Pressure";0.054711;10664
"2019-07-08 17:08:02";"Thermocouple";23.4936;10665
"2019-07-08 17:08:03";"Current";0.000905785;10666
"2019-07-08 17:08:03";"Temperature";32.4821;10667
"2019-07-08 17:08:03";"Voltage";254.929;10668
"2019-07-08 17:08:03";"Accelerometer1RMS";0.043792;10669
"2019-07-08 17:08:03";"Accelerometer2RMS";0.0773492;10670
"2019-07-08 17:08:03";"Volume Flow RateRMS";38.0;10671
"2019-07-08 17:08:03";"Pressure";0.054711;10672
"2019-07-08 17:08:03";"Thermocouple";23.4916;10673
"2019-07-08 17:08:04";"Current";0.000761061;10674
"2019-07-08 17:08:04";"Temperature";32.4916;10675
"2019-07-08 17:08:04";"Voltage";228.004;10676
"2019-07-08 17:08:04";"Accelerometer1RMS";0.0421445;10677
"2019-07-08 17:08:04";"Accelerometer2RMS";0.0815872;10678
"2019-07-08 17:08:04";"Volume Flow RateRMS";38.0;10679
"2019-07-08 17:08:04";"Pressure";-0.273216;10680
"2019-07-08 17:08:04";"Thermocouple";23.4916;10681
"2019-07-08 17:08:05";"Current";0.000700118;10682
"2019-07-08 17:08:05";"Temperature";32.6276;10683
"2019-07-08 17:08:05";"Voltage";232.689;10684
"2019-07-08 17:08:05";"Accelerometer1RMS";0.0440302;10685
"2019-07-08 17:08:05";"Accelerometer2RMS";0.0777178;10686
"2019-07-08 17:08:05";"Volume Flow RateRMS";38.0;10687
"2019-07-08 17:08:05";"Pressure";0.710565;10688
"2019-07-08 17:08:05";"Thermocouple";23.4866;10689
"2019-07-08 17:08:06";"Current";0.000853711;10690
"2019-07-08 17:08:06";"Temperature";32.4275;10691
"2019-07-08 17:08:06";"Voltage";230.097;10692
"2019-07-08 17:08:06";"Accelerometer1RMS";0.0421927;10693
"2019-07-08 17:08:06";"Accelerometer2RMS";0.0809236;10694
"2019-07-08 17:08:06";"Volume Flow RateRMS";37.9761;10695
